Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
19.89,26.29,0.0,444.0,0.0037713908074747,0
19.29,31.39,0.0,436.5,0.0043421590782813,0
20.6,24.39,0.0,469.75,0.0036551605108782,0
19.5,26.5,0.0,470.0,0.0037102040844392,0
21.29,25.6725,527.25,800.75,0.0040164385651885,1
20.26,20.7,0.0,443.0,0.0030347136922349,0
21.7,24.7,482.5,817.75,0.0039621941875918,1
20.89,20.1,0.0,469.5,0.0030636333032614,0
22.2,24.736,0.0,757.0,0.0040917458809511,0
20.0,24.5,0.0,443.5,0.0035373256476956,0
21.5,34.4,468.0,1395.0,0.0054641623736277,1
20.89,23.5,0.0,448.333333333333,0.00358484658877,0
20.5,19.0,0.0,433.0,0.0028261395697788,0
20.5,33.5,0.0,632.0,0.0050002687720686,0
22.2,24.7,433.0,938.0,0.0040857517652987,1
20.245,19.245,0.0,465.5,0.0028178106891889,0
20.39,33.0,0.0,542.0,0.0048914546290098,0
21.73,20.5666666666667,462.333333333333,830.666666666667,0.0033017234962236,1
20.5,22.365,0.0,442.25,0.0033293428884683,0
20.6,20.89,0.0,458.5,0.0031280019477664,0
20.365,19.1,165.5,455.75,0.0028173942565249,0
19.39,26.7,0.0,472.0,0.00371272675749,0
22.6,30.1,419.0,1214.0,0.0051099333150766,1
21.0,25.2,451.6,711.0,0.0038720442903933,1
20.89,19.6333333333333,423.666666666667,585.333333333333,0.0029921620016105,1
19.29,26.89,0.0,463.0,0.003715958052468,0
22.2,27.0,454.0,1134.25,0.0044689398699533,1
19.84,26.55,33.5,421.0,0.00379705407622,0
20.6,22.254,0.0,453.2,0.0033333374962797,0
22.7,17.6,360.0,453.0,0.0029959241588398,0
20.29,33.0,0.0,465.0,0.004861092042156,0
20.89,23.2225,0.0,495.0,0.0035422738117653,0
20.39,22.5,0.0,434.2,0.0033267584676934,0
20.445,33.29,0.0,619.0,0.0049517016631172,0
20.245,32.895,0.0,456.5,0.0048319396816825,0
20.6,20.745,0.0,458.5,0.0031061816845047,0
19.79,19.29,0.0,439.0,0.0027455992636237,0
20.0,18.79,0.0,433.0,0.0027093212027033,0
22.08,26.216,461.5,1006.5,0.0043064462460571,1
19.39,30.79,0.0,433.666666666667,0.0042853736643103,0
20.89,24.89,0.0,447.0,0.0037981812511967,0
19.2,31.7,0.0,435.0,0.0043606490409896,0
20.52,24.1,0.0,469.8,0.0035935695959445,0
21.5,28.2,0.0,852.25,0.0044722614264837,0
19.39,27.5666666666667,0.0,441.0,0.0038339825729577,0
19.39,30.7,0.0,437.0,0.00427276135377,0
21.7,18.39,306.75,454.0,0.0029451970921954,0
20.89,23.34,0.0,451.0,0.0035602994154192,0
21.39,18.89,38.3333333333333,440.333333333333,0.0029685193381324,0
22.1,24.0725,433.0,879.25,0.0039569524704527,1
20.39,19.2,0.0,472.0,0.0028366087298759,0
19.1,31.445,0.0,433.0,0.0042982558069786,0
20.865,24.9175,0.0,547.75,0.0037965234997134,0
19.5,26.89,0.0,455.333333333333,0.0037651376149917,0
19.29,30.865,166.0,437.75,0.0042690377159538,0
20.4725,28.9725,265.0,426.75,0.004312417247969,0
20.5,33.09,0.0,557.0,0.0049385855553457,0
22.1,27.2,0.0,576.5,0.0044747382697237,0
21.26,25.26,0.0,459.666666666667,0.0039441826315888,0
19.65,28.945,0.0,437.0,0.0040929803613646,0
20.2,19.0,0.0,450.0,0.0027740133138574,0
20.2,19.0,0.0,447.0,0.0027740133138574,0
22.29,26.1,459.0,844.666666666667,0.0043428369021397,0
22.6,25.2,439.8,860.6,0.0042723699287058,1
21.5,24.1,0.0,620.666666666667,0.0038180477340365,0
21.0,25.0,0.0,439.0,0.0038411240057139,0
21.79,24.89,492.0,854.0,0.0040150338084687,1
19.39,26.89,0.0,464.0,0.0037393057416832,0
21.29,25.4725,480.25,778.0,0.0039849482891442,1
21.8566666666667,27.1,0.0,548.666666666667,0.004392011825806,0
22.6,28.29,525.0,1100.0,0.0048002868590739,1
19.79,19.245,0.0,436.0,0.0027391660824154,0
20.7,24.6,0.0,480.75,0.003709747848257,0
20.05,18.89,0.0,444.0,0.0027322880434574,0
22.5,17.39,117.0,437.0,0.002924111942326,0
19.7,19.39,0.0,445.0,0.0027444541255403,0
21.89,27.1,0.0,553.0,0.0044010229670859,0
21.1,25.39,0.0,457.0,0.0039256190724371,0
22.1,26.625,464.0,1047.75,0.0043794775815777,1
19.6,29.29,0.0,432.0,0.0041291586246878,0
20.89,23.7,0.0,446.0,0.0036155332646995,0
21.745,20.6,471.5,821.75,0.0033101527107803,1
19.29,26.79,0.0,467.666666666667,0.0037020566954088,0
19.29,26.29,0.0,468.0,0.0036325591743609,0
20.0,18.79,0.0,441.0,0.0027093212027033,0
20.39,18.7,0.0,429.0,0.0027624106412118,0
19.65,19.445,48.0,456.0,0.0027437030580148,0
20.29,33.0,0.0,444.0,0.004861092042156,0
21.1,25.1,0.0,437.5,0.0038805016282998,0
21.2,26.89,0.0,689.5,0.0041848756048216,0
19.6333333333333,27.73,399.666666666667,512.0,0.0039160081787204,1
19.5,27.6,0.0,453.5,0.0038651695797575,0
19.2,31.1,14.0,432.0,0.0042775454904768,0
22.29,17.6,107.0,439.5,0.0029218591795854,0
20.5,23.89,407.666666666667,523.666666666667,0.0035576589307174,1
19.89,19.0,0.0,443.0,0.0027210403504494,0
20.6,22.2225,0.0,443.0,0.0033285939880228,0
21.5,34.245,454.0,1390.75,0.0054393265708069,1
20.4725,22.3925,0.0,438.25,0.003327775985307,0
19.79,27.79,0.0,438.0,0.0039631364123312,0
20.34,18.7,0.0,425.5,0.0027538543961759,0
21.5666666666667,34.5,469.0,1422.66666666667,0.0055027956631107,1
20.8566666666667,19.76,433.0,598.666666666667,0.0030053597213321,1
21.39,23.9175,0.0,603.0,0.0037633594013354,0
19.89,19.05,0.0,441.0,0.0027282323911009,0
19.2,31.55,0.0,432.0,0.0043398710857964,0
22.2,27.8233333333333,555.0,1160.83333333333,0.0046062241357301,1
21.1,24.9175,0.0,442.25,0.003852112088353,0
23.718,26.1,745.0,1123.4,0.0047379058411597,1
20.7,20.525,14.0,442.75,0.0030921716169895,0
20.29,32.9666666666667,0.0,460.0,0.0048561435127935,0
19.5,27.6,0.0,455.666666666667,0.0038651695797575,0
19.2,31.39,0.0,436.0,0.0043177094529651,0
21.8233333333333,19.23,537.666666666667,673.0,0.0031038113539982,1
21.79,21.53,468.0,897.0,0.0034700047091969,1
19.5666666666667,27.5666666666667,393.666666666667,492.333333333333,0.0038766055390388,0
19.89,18.89,0.0,436.0,0.0027052184438901,0
20.4725,30.9175,433.0,921.5,0.0046040640583768,1
21.2,25.1,0.0,439.5,0.0039045501690233,0
19.7,29.0,0.0,438.0,0.0041136460815348,0
19.5,27.745,0.0,451.5,0.0038856025757478,0
22.7,31.1,433.0,1344.25,0.0053135653993026,1
20.7,24.5,0.0,472.333333333333,0.0036945779980858,0
20.2,23.3566666666667,0.0,440.0,0.0034135805327828,0
19.5,26.89,22.5,423.0,0.0037651376149917,0
20.7,24.6,0.0,473.0,0.003709747848257,0
21.39,18.89,33.5,436.75,0.0029685193381324,0
19.89,18.745,0.0,438.0,0.0026843635187812,0
19.5,26.79,0.0,473.0,0.003751051174818,0
20.29,22.745,0.0,438.0,0.0033423534521686,0
19.745,19.2,0.0,438.666666666667,0.002725079126974,0
19.39,27.39,0.0,435.0,0.0038092612279417,0
19.34,26.15,0.0,469.0,0.0036244358027391,0
20.5,19.0,0.0,434.0,0.0028261395697788,0
22.6,17.6,357.333333333333,458.666666666667,0.0029777089929062,0
19.2,31.5,0.0,435.0,0.004332945407065,0
19.89,18.79,0.0,437.5,0.0026908355879058,0
20.84,19.745,433.0,614.0,0.0029999738892796,1
21.0,26.2,0.0,616.0,0.0040266915545098,0
21.29,19.625,483.75,662.5,0.0030656496906243,1
19.445,27.245,0.0,459.5,0.0038020411831394,0
22.0,28.2,523.0,1198.0,0.0046120601636319,1
19.39,26.39,0.0,461.0,0.0036693658934902,0
19.29,26.79,0.0,461.0,0.0037020566954088,0
20.29,33.0,0.0,448.0,0.004861092042156,0
21.29,25.7,0.0,478.0,0.0040207687259132,0
20.89,23.1,0.0,492.5,0.0035234822671828,0
19.39,30.745,0.0,438.0,0.004279067445542,0
22.7,31.1,433.0,1356.0,0.0053135653993026,1
19.39,27.2,0.0,460.0,0.0037826763006657,0
19.79,26.6,33.5,424.25,0.0037923956042495,0
22.29,25.23,433.0,991.0,0.0041970988598599,1
23.1,16.89,274.0,445.0,0.002945344511618,0
20.6,22.2,0.0,451.0,0.0033252058118989,0
22.0333333333333,26.23,454.0,1013.66666666667,0.0042964350478308,1
21.0,25.39,0.0,443.0,0.0039014213909368,0
21.76,28.0833333333333,484.0,1122.5,0.0045255449793802,1
22.0,21.32,469.0,866.5,0.0034805519264045,1
22.29,25.945,484.0,809.5,0.0043168671124085,1
21.5,18.7,37.0,438.75,0.0029584824769622,0
22.3566666666667,26.3233333333333,441.0,1059.0,0.0043981896408338,1
21.0,23.79,0.0,443.0,0.0036541214186581,0
20.2,19.0,0.0,445.5,0.0027740133138574,0
20.2,18.89,0.0,443.5,0.0027578820280988,0
22.6,25.2,422.5,853.0,0.0042723699287058,0
20.79,25.0,0.0,526.0,0.0037915199910604,0
20.5,33.2,0.0,579.5,0.004955133519744,0
22.39,17.7,351.5,453.5,0.0029565564114779,0
22.79,30.83,444.0,1363.8,0.0052961182735921,1
20.89,24.89,0.0,428.0,0.0037981812511967,0
22.245,25.15,433.0,986.0,0.004172179775156,1
22.39,27.3566666666667,0.0,629.333333333333,0.0045814588813251,0
21.0,23.6,405.0,559.25,0.0036247675273623,1
20.525,19.0,181.5,455.0,0.002830522082028,0
19.39,31.1,0.0,435.0,0.0043288199558765,0
20.7,24.6666666666667,0.0,485.666666666667,0.0037198614903669,0
20.55,19.0,0.0,430.0,0.0028349105741483,0
22.1,25.83,478.0,1006.66666666667,0.0042478170330644,1
21.39,21.2,453.0,841.0,0.0033334759180324,1
19.89,27.1,0.0,438.5,0.0038883144750345,0
20.6,20.6,0.0,461.0,0.0030843629444744,0
20.79,25.0,0.0,528.25,0.0037915199910604,0
20.29,18.7,0.0,439.0,0.0027453214827646,0
21.89,37.7,444.0,1823.5,0.0061394477034012,1
22.23,25.8233333333333,454.0,777.333333333333,0.0042807114540788,0
21.6,26.7,0.0,521.0,0.0042589218620879,0
20.89,24.29,0.0,443.0,0.003706076501351,0
20.5,19.55,0.0,434.0,0.0029083313949236,0
19.89,18.79,0.0,438.5,0.0026908355879058,0
19.39,26.7,0.0,479.0,0.00371272675749,0
20.29,26.23,62.0,422.333333333333,0.0038576466312113,0
19.39,26.7,0.0,470.5,0.00371272675749,0
20.29,33.045,0.0,449.0,0.0048677726807293,0
19.3233333333333,27.39,0.0,420.333333333333,0.0037933885386259,0
21.79,37.29,0.0,1661.5,0.0060346983893361,0
20.29,29.315,279.75,429.0,0.0043145048114482,0
21.175,26.79,0.0,675.0,0.004162772861079,0
21.6,21.2675,433.0,822.25,0.0033876632760169,1
21.815,19.3675,543.25,683.5,0.0031245171986193,1
22.2,17.7,87.0,444.5,0.0029224061017519,0
20.745,34.5675,426.0,593.75,0.005240129644354,1
21.0,24.6,0.0,440.0,0.0037792926008756,0
19.4266666666667,30.5333333333333,37.0,426.666666666667,0.0042591799864228,0
21.2,36.245,0.0,1355.0,0.0056540233575047,0
20.6,20.89,0.0,450.0,0.0031280019477664,0
20.39,22.5,0.0,433.6,0.0033267584676934,0
20.5,34.09,0.0,756.0,0.0050890537290909,0
19.39,26.29,0.0,467.0,0.003655379799958,0
20.39,22.456,0.0,435.4,0.0033202180796589,0
19.575,19.6,67.75,455.0,0.0027527566449747,0
23.6,27.7,483.166666666667,1009.5,0.0049947897469088,1
20.5,21.29,0.0,442.5,0.003168498916587,0
20.89,24.89,443.4,700.0,0.0037981812511967,1
19.2,31.39,0.0,429.333333333333,0.0043177094529651,0
19.5,27.29,0.0,465.0,0.0038214897183258,0
21.5,26.0,0.0,492.666666666667,0.0041210499692655,0
20.0,18.65,0.0,435.0,0.0026890473980208,0
19.55,26.865,26.5,423.5,0.0037733985682144,0
22.89,30.89,469.0,1393.16666666667,0.0053390483068484,1
19.7,19.39,0.0,448.5,0.0027444541255403,0
19.39,26.7,0.0,465.0,0.00371272675749,0
19.7,19.39,0.0,441.0,0.0027444541255403,0
22.15,27.245,0.0,586.0,0.0044959713579516,0
20.7,24.5,0.0,463.75,0.0036945779980858,0
20.5,34.4,0.0,843.0,0.0051357135295572,0
21.7,20.945,433.0,780.75,0.0033565938711521,1
23.075,16.9725,243.75,442.75,0.0029553057508419,0
22.1,24.7,0.0,727.0,0.0040607721003326,0
22.2,27.7225,550.5,1157.75,0.0045894077486098,1
19.6,29.6666666666667,0.0,437.666666666667,0.0041826162922792,0
23.6,27.236,498.4,925.2,0.0049104619885559,1
22.29,27.4816666666667,565.833333333333,1078.16666666667,0.0045744262462259,1
22.1,24.675,0.0,716.0,0.0040566352014082,0
19.39,27.5,0.0,437.0,0.0038246535340678,0
21.29,25.7,0.0,478.0,0.0040207687259132,0
20.39,18.65,0.0,433.0,0.00275499180153,0
19.2,31.2,0.0,435.5,0.0042913945508178,0
21.55,23.5,0.0,738.5,0.0037339041128332,0
21.5,34.045,489.0,1240.0,0.0054072832785793,1
21.075,32.8725,454.0,1330.0,0.0050841027397439,1
21.1,26.7,0.0,674.333333333333,0.0041295065418583,0
19.55,30.2,0.0,441.5,0.0042450222190453,0
20.6,35.09,0.0,1000.0,0.0052722875803714,0
20.0,18.745,0.0,438.0,0.0027028044791168,0
19.6,19.5,9.33333333333333,451.0,0.0027429268471823,0
21.0,24.39,0.0,445.5,0.0037468360039198,0
20.7675,25.0,0.0,513.75,0.003786238922116,0
22.29,26.175,545.333333333333,881.0,0.0043554037026029,0
21.5333333333333,28.29,0.0,871.333333333333,0.0044958695353604,0
20.37,22.7,0.0,436.8,0.0033523233361408,0
19.84,19.1,0.0,436.0,0.0027269195772788,0
20.2,21.29,0.0,445.75,0.0031100266408711,0
21.39,21.2675,454.0,847.75,0.0033441466432948,1
20.7,27.79,115.25,428.75,0.0041940523670117,0
20.025,25.025,0.0,440.5,0.0036191982144715,0
20.4633333333333,22.3933333333333,0.0,445.666666666667,0.0033260081161531,0
20.89,25.0,0.0,558.0,0.0038150700634007,0
20.745,22.39,0.0,460.25,0.003384084060222,0
20.29,32.9,0.0,454.0,0.0048462466884512,0
21.0,25.3566666666667,444.0,715.5,0.0038962673141788,0
20.7,22.5,0.0,455.25,0.0033913353879516,0
20.55,21.1,0.0,435.0,0.0031498295207115,0
19.6,19.39,0.0,450.5,0.0027273860798363,0
20.39,22.5,0.0,441.2,0.0033267584676934,0
20.675,25.075,0.0,498.75,0.0037759582806911,0
22.7,26.075,31.0,965.25,0.0044488823183155,0
21.6,28.56,0.0,920.2,0.0045577848270704,0
20.15,23.7,0.0,441.5,0.0034532809988647,0
22.89,26.2,582.5,1015.5,0.0045225315646409,0
20.89,25.0,0.0,558.0,0.0038150700634007,0
19.1,31.0,26.5,434.25,0.0042370138558047,0
19.5,27.2,0.0,454.5,0.0038088096101958,0
20.89,24.9175,0.0,558.25,0.003802403368789,0
20.2,33.045,0.0,451.0,0.0048405512533873,0
22.1,39.0,433.0,2012.5,0.0064360718415023,1
20.4633333333333,18.73,0.0,432.666666666667,0.002779473888041,0
21.1,25.4633333333333,0.0,450.333333333333,0.0039370291117239,0
21.1666666666667,32.79,167.0,1117.33333333333,0.0051001021720073,0
21.5,28.075,0.0,842.0,0.0044522956728702,0
20.1,33.09,0.0,443.5,0.0048170646240456,0
20.7,20.7,0.0,460.0,0.0031186682418066,0
19.79,19.29,0.0,441.0,0.0027455992636237,0
20.7,20.65,0.0,439.0,0.003111097548362,0
19.6,29.65,0.0,440.5,0.0041802507157424,0
20.05,18.84,0.0,444.5,0.0027250242573721,0
20.29,18.5,0.0,435.0,0.0027158315538998,0
20.7,25.1,0.0,496.25,0.0037856081341577,0
21.4266666666667,34.06,469.0,1367.66666666667,0.0053852327129369,1
19.5,27.2,0.0,453.0,0.0038088096101958,0
22.9175,30.5,465.25,1328.75,0.005279931892097,1
22.2225,27.575,556.666666666667,1081.66666666667,0.0045711152607044,1
22.6,25.1666666666667,433.0,854.333333333333,0.0042666798801117,1
20.245,33.09,0.0,453.0,0.0048608070343299,0
20.0,18.7,0.0,437.666666666667,0.0026962878914887,0
19.6,29.55,0.0,437.0,0.0041660576318505,0
19.39,26.79,0.0,462.5,0.0037253165211672,0
21.39,24.29,447.333333333333,789.666666666667,0.0038223315377503,1
19.39,30.5333333333333,74.0,432.666666666667,0.0042494065644648,0
20.89,19.79,0.0,592.0,0.0030161541160387,0
22.5,24.89,419.0,813.8,0.0041937326810038,0
20.2,32.9,0.0,444.0,0.0048191465636018,0
21.2,27.6,0.0,758.5,0.0042961357050986,0
20.7,24.76,0.0,475.666666666667,0.0037340211385977,0
21.6,33.8,471.5,1378.5,0.005401278670283,1
21.675,21.175,433.0,813.75,0.0033884423949699,1
19.29,26.84,0.0,472.0,0.0037090072967269,0
22.6,28.39,489.0,1102.5,0.0048173864174095,1
19.6,19.5,14.0,450.0,0.0027429268471823,0
20.315,33.0225,0.0,455.5,0.0048720125770554,0
21.55,18.39,300.5,459.25,0.0029181693580099,0
19.5,30.0666666666667,0.0,437.0,0.0042129471697837,0
20.89,23.79,0.0,444.5,0.003629343251076,0
20.7,25.1,0.0,492.75,0.0037856081341577,0
22.2,26.6,449.5,1075.5,0.0044022647703782,1
20.6,22.1,0.0,441.25,0.0033101476955541,0
21.4816666666667,27.3566666666667,449.0,1004.5,0.0043326829681907,1
19.5,27.7,0.0,449.0,0.003879261158354,0
20.79,22.6,0.0,469.0,0.0034255294987624,0
20.6,19.5,0.0,440.0,0.0029188910609496,0
22.5666666666667,25.6,648.666666666667,942.166666666667,0.0043318201226433,1
20.39,19.26,409.0,496.25,0.0028455136848545,1
22.1,26.245,461.5,1008.0,0.004316538589618,1
21.39,36.59,0.0,1466.0,0.0057758619594377,0
20.2,32.9,0.0,447.0,0.0048191465636018,0
22.6,30.6,419.0,1273.8,0.0051955249471496,1
22.2,29.84,0.0,1124.75,0.0049427415333592,0
19.39,26.7,0.0,466.0,0.00371272675749,0
22.39,26.8233333333333,453.0,1077.33333333333,0.0044914958381639,1
23.29,28.35,484.0,1120.2,0.0050174664707096,1
20.5,22.39,0.0,434.0,0.0033330844307149,0
21.2,25.39,0.0,466.0,0.0039499489830239,0
21.1,23.5,0.0,533.4,0.0036316946891156,0
21.1666666666667,25.3566666666667,0.0,450.333333333333,0.0039366164945272,0
22.1,27.2,0.0,567.0,0.0044747382697237,0
22.5,17.7,334.0,459.0,0.0029764875892884,0
22.29,26.865,568.5,1063.25,0.0044710419318087,1
20.1333333333333,33.09,0.0,448.0,0.0048270894325898,0
19.2,31.5,0.0,430.5,0.004332945407065,0
21.7,28.79,0.0,950.5,0.0046231587388516,0
20.0,18.79,0.0,444.0,0.0027093212027033,0
19.65,19.34,0.0,446.0,0.0027288224862999,0
20.0,24.79,0.0,441.666666666667,0.0035794369853336,0
21.29,33.1725,481.5,1414.5,0.0051996153177945,1
20.1,21.1,0.0,447.5,0.0030630293762599,0
21.412,25.872,529.8,832.0,0.0040784394636053,1
20.1,33.09,0.0,442.5,0.0048170646240456,0
19.7,19.39,0.0,446.0,0.0027444541255403,0
20.29,33.0,0.0,457.0,0.004861092042156,0
20.39,33.0,0.0,513.0,0.0048914546290098,0
22.625,25.55,442.5,889.25,0.0043387478042347,1
19.5,27.7,0.0,450.0,0.003879261158354,0
21.39,19.6966666666667,50.0,689.666666666667,0.0030959160774897,0
20.6,33.8633333333333,405.0,509.5,0.0050864731942447,1
21.29,20.9633333333333,453.0,788.333333333333,0.0032758137274266,1
20.89,24.39,0.0,446.0,0.0037214254101758,0
20.0,25.7,0.0,445.0,0.0037116162768695,0
20.29,33.09,0.0,450.333333333333,0.0048744534616992,0
20.5,34.9,0.0,916.0,0.0052109859054779,0
19.5,30.29,0.0,444.666666666667,0.0042444542230038,0
20.89,24.85,429.0,716.2,0.0037920400909435,1
20.5,33.29,0.0,630.0,0.0049686734131142,0
20.6,22.29,0.0,451.0,0.0033387587366944,0
19.39,30.89,0.0,434.0,0.0042993879384934,0
21.745,37.145,0.0,1627.0,0.0059943406859953,0
19.39,30.5,66.6666666666667,428.0,0.0042447358156279,0
19.39,27.39,0.0,425.0,0.0038092612279417,0
20.236,22.83,0.0,431.4,0.0033436706806077,0
20.89,23.5,0.0,448.0,0.00358484658877,0
20.5,33.29,0.0,1365.0,0.0049686734131142,0
22.6,28.0,454.0,1101.66666666667,0.00475070341532,1
20.6,20.6,0.0,454.0,0.0030843629444744,0
21.6,26.29,0.0,500.0,0.0041930818126841,0
20.5,33.5,0.0,646.0,0.0050002687720686,0
20.55,34.345,0.0,822.0,0.0051434066024191,0
21.34,25.7,0.0,477.5,0.0040331952510965,0
19.5,27.7,0.0,452.0,0.003879261158354,0
20.29,18.73,0.0,442.0,0.0027497452122302,0
20.05,18.89,0.0,441.5,0.0027322880434574,0
20.7,24.39,419.0,591.4,0.0036778920124497,1
20.7,24.6,0.0,475.4,0.003709747848257,0
22.29,26.0,461.5,825.5,0.0043260819525797,0
20.6,35.145,0.0,1004.0,0.0052806215113409,0
20.2225,32.8725,0.0,449.0,0.0048218439222569,0
20.2,32.9,0.0,451.5,0.0048191465636018,0
21.5,33.7,514.0,1315.66666666667,0.0053520162911431,1
22.6,26.79,688.5,1100.5,0.0045439053923442,1
20.15,23.29,0.0,438.0,0.0033932147916362,0
20.79,19.4725,419.0,546.25,0.0029492400610757,1
20.7675,34.7175,422.5,600.75,0.0052704203060989,1
19.89,18.84,0.0,438.0,0.0026980269331113,0
20.5,33.2,0.0,585.0,0.004955133519744,0
20.7,24.575,0.0,472.25,0.003705955316754,0
22.56,25.02,433.0,830.75,0.0042312841785683,1
20.5,19.29,0.0,502.0,0.0028694743828415,0
22.1,39.0,433.0,2007.66666666667,0.0064360718415023,1
21.7,20.89,426.0,780.5,0.003347732267603,1
20.9175,35.475,433.0,679.25,0.0054368024275903,1
22.39,27.39,0.0,626.0,0.0045870824294015,0
21.1,20.195,0.0,539.5,0.0031183786727011,0
19.29,31.55,0.0,435.0,0.0043644470789057,0
21.23,23.8233333333333,0.0,585.0,0.0037116367952513,0
21.2,25.34,0.0,465.5,0.003942121131448,0
19.5,27.0,0.0,458.0,0.0037806334317097,0
20.0,25.84,0.0,434.0,0.0037319565103366,0
19.79,19.2,0.0,441.75,0.0027327330336943,0
19.39,26.79,0.0,464.0,0.0037253165211672,0
20.2,32.9,0.0,452.0,0.0048191465636018,0
20.7,24.6,0.0,479.333333333333,0.003709747848257,0
20.34,22.7225,0.0,439.75,0.0033494175010543,0
19.89,26.245,0.0,438.5,0.0037648963290566,0
19.2,31.1,14.0,439.5,0.0042775454904768,0
19.29,26.89,0.0,466.0,0.003715958052468,0
20.8733333333333,24.84,441.0,700.666666666667,0.0037865963590005,1
21.84,35.9,466.5,1520.5,0.0058255834611159,1
21.7,21.2675,433.0,848.25,0.0034085601462559,1
19.39,27.2,9.33333333333333,425.333333333333,0.0037826763006657,0
22.1,38.6175,436.5,1950.75,0.0063723021428658,1
19.29,27.7,0.0,439.0,0.0038285818140371,0
21.2,25.39,0.0,465.0,0.0039499489830239,0
19.39,27.5,0.0,443.0,0.0038246535340678,0
22.2675,25.89,451.0,795.0,0.0043017164486566,0
21.29,36.4,0.0,1399.5,0.0057101532692636,0
22.7,26.6833333333333,656.166666666667,1023.66666666667,0.0045534351851525,1
21.79,23.7,0.0,781.0,0.003821894069844,0
20.2,32.79,0.0,454.0,0.0048029094981687,0
19.7,19.445,0.0,449.0,0.0027522732534311,0
19.5,27.6,0.0,448.0,0.0038651695797575,0
20.7,24.6285714285714,0.0,476.857142857143,0.0037140822262706,0
19.29,27.6,0.0,437.0,0.0038146754523217,0
20.39,18.6,0.0,434.0,0.0027475731380385,0
20.3566666666667,22.7,0.0,445.0,0.003349548606077,0
19.675,19.4725,14.0,453.5,0.0027518887335263,0
19.2,31.6,0.0,437.5,0.0043467969176909,0
22.55,25.2,433.0,822.5,0.004259328097087,1
19.445,30.7,0.0,431.5,0.004287510093022,0
22.7,30.89,433.0,1318.0,0.0052773815988853,1
21.0,24.89,0.0,445.5,0.0038241191513591,0
21.39,21.34,449.5,848.5,0.0033556081982923,1
22.0,21.15,469.0,877.75,0.0034526448791924,1
20.29,22.7,0.0,427.6,0.0033357052871784,0
20.1333333333333,29.5,243.333333333333,430.0,0.004299768643651,0
19.4266666666667,26.2,0.0,471.0,0.0036511629570357,0
20.7,28.245,252.0,425.0,0.0042631913840416,0
20.7,35.345,0.0,1060.0,0.0053440452854922,0
20.945,20.6975,447.0,725.75,0.0031659120747944,1
21.29,19.6,499.0,659.25,0.0030617251810611,1
21.5,24.39,454.0,786.0,0.0038642764773461,1
20.7,34.4175,419.0,568.75,0.0052026374244176,1
23.0,28.1333333333333,429.0,1091.33333333333,0.0048915918058596,1
19.34,27.6,0.0,435.0,0.0038266447580904,0
19.2,31.1,6.0,428.666666666667,0.0042775454904768,0
21.2225,19.2,32.25,439.75,0.002986487505875,0
19.7,29.1,0.0,440.0,0.0041279252071921,0
22.39,30.1,0.0,1180.75,0.0050446148366279,0
20.815,19.625,419.0,568.75,0.0029770477506228,1
20.39,32.9,0.0,515.0,0.0048765158292672,0
19.34,30.6,24.0,430.0,0.0042454233766145,0
20.79,25.0,0.0,531.75,0.0037915199910604,0
21.1,20.1,0.0,647.0,0.0031036362031379,0
19.525,30.34,233.0,429.5,0.0042581676630613,0
20.29,19.1,0.0,458.0,0.0028043096937771,0
19.79,26.6,38.3333333333333,421.333333333333,0.0037923956042495,0
20.89,23.29,0.0,443.0,0.003552628818805,0
20.29,21.29,0.0,443.0,0.0031274676985543,0
19.79,19.1,0.0,436.0,0.0027184378441859,0
19.445,27.245,0.0,464.0,0.0038020411831394,0
20.2,32.79,0.0,447.0,0.0048029094981687,0
20.29,19.245,0.0,455.5,0.0028256956712452,0
22.365,30.075,0.0,1164.0,0.0050326708378718,0
22.54,25.16,427.4,853.6,0.0042499210749079,0
21.2,25.6,0.0,475.5,0.0039828280977347,0
19.7,19.39,0.0,441.5,0.0027444541255403,0
20.15,33.145,0.0,454.666666666667,0.0048402028578949,0
20.29,20.79,0.0,446.333333333333,0.0030536578877459,0
20.39,32.9,0.0,505.0,0.0048765158292672,0
22.29,28.39,479.0,1021.0,0.0047267707096287,1
22.2,27.0,524.0,1085.5,0.0044689398699533,1
19.34,26.84,0.0,472.0,0.0037206430763758,0
22.29,26.0,476.5,819.0,0.0043260819525797,0
20.89,22.79,0.0,475.75,0.0034759331976165,0
19.39,30.6,0.0,440.0,0.0042587482711581,0
19.39,27.39,0.0,441.0,0.0038092612279417,0
20.79,24.89,0.0,527.666666666667,0.0037747360607463,0
19.29,31.29,0.0,434.5,0.0043282298833415,0
20.3566666666667,21.29,0.0,442.333333333333,0.0031404424826025,0
22.0,27.1,0.0,557.0,0.0044308755512491,0
20.245,21.245,0.0,438.0,0.0031121114746529,0
21.1,26.6,0.0,665.0,0.0041139379302597,0
19.7,30.15,90.5,422.0,0.0042778953581575,0
20.39,30.695,433.0,889.0,0.0045472961332542,1
19.2675,31.175,30.5,430.75,0.0043061307547433,0
20.7,24.7,405.0,565.333333333333,0.0037249184340265,1
19.89,26.6,0.0,438.0,0.0038161342109962,0
21.73,37.1266666666667,0.0,1629.0,0.0059858103783292,0
22.0,37.6725,440.25,1814.75,0.0061766549455363,1
20.0,18.7,0.0,434.0,0.0026962878914887,0
19.675,30.2,88.5,428.75,0.0042783461462114,0
